483,17,29,2024-05-27,00:47:33,09:05:00,53,119
484,6,12,2024-07-20,23:55:34,11:06:37,84,93
485,2,8,2023-07-14,02:22:43,22:10:29,6,81
486,3,12,2023-10-21,04:57:00,14:19:53,91,69
487,4,21,2024-12-07,13:18:05,03:14:14,81,121
488,17,16,2022-10-14,04:45:29,02:44:00,34,145
489,13,20,2022-03-26,06:36:24,12:19:21,104,21
490,10,4,2023-04-05,02:44:38,01:27:38,6,149
491,15,12,2024-06-21,03:08:22,17:29:28,49,29
492,19,22,2024-04-22,15:03:59,07:10:15,17,65
493,2,6,2024-12-13,23:11:58,09:23:23,144,176
494,20,25,2022-12-14,13:10:15,04:52:26,76,14
495,5,20,2023-03-23,15:14:48,14:06:06,188,37
496,20,29,2023-04-07,22:48:59,08:22:28,118,107
497,7,4,2024-05-21,11:45:33,22:46:16,146,115
498,2,6,2022-03-06,12:51:16,15:15:05,19,33
499,16,3,2023-03-20,21:00:45,06:37:40,91,7
500,3,7,2023-01-06,03:41:39,02:44:00,189,31
501,20,26,2021-12-21,17:13:04,06:05:44,145,3
502,2,27,2022-07-13,11:56:14,17:56:08,170,192
503,2,5,2023-08-11,07:34:23,19:39:30,10,124
504,20,18,2023-04-15,08:07:35,23:31:46,46,104
505,16,19,2024-12-09,06:04:22,13:48:46,36,57
506,19,27,2023-07-16,11:38:10,03:57:38,72,91
507,3,27,2022-05-31,18:55:39,16:03:36,154,71
508,10,12,2023-03-31,15:32:49,15:06:17,199,58
509,17,14,2024-07-29,00:48:33,23:03:42,56,24
510,18,20,2023-04-21,13:06:32,16:43:58,72,193
511,9,8,2022-02-24,16:56:58,01:46:29,128,145
512,20,8,2024-09-19,18:21:31,05:27:41,23,41
513,19,30,2022-12-31,03:09:25,17:30:35,36,154
514,1,8,2021-12-28,13:58:57,02:11:51,146,25
515,20,21,2022-05-25,12:12:27,16:52:52,150,99
516,10,8,2024-02-18,10:16:37,11:29:18,142,75
517,6,4,2022-12-09,15:33:32,05:47:53,76,21
518,9,6,2022-10-25,09:41:36,09:43:32,31,160
519,8,25,2024-04-21,02:40:51,16:54:00,130,15
520,19,20,2022-08-18,19:40:32,02:33:21,128,160
521,8,21,2024-07-21,14:28:06,12:03:46,155,151
522,20,21,2022-05-14,07:24:34,15:04:56,68,3
523,7,20,2022-04-13,17:05:49,09:44:53,35,140
524,16,6,2022-01-27,12:07:21,20:22:59,31,175
525,14,14,2022-08-24,04:10:02,21:36:28,51,25
526,15,17,2024-06-17,16:42:50,20:54:46,82,154
527,2,20,2023-06-05,15:14:34,12:42:36,171,124
528,12,1,2022-10-03,05:20:05,04:30:48,174,183
529,3,15,2023-01-08,19:51:24,02:15:02,139,21
530,20,6,2022-09-27,15:02:57,17:31:29,13,22
531,15,11,2024-10-02,20:47:43,01:17:21,50,69
532,10,4,2023-02-23,22:47:28,19:26:20,191,39
533,14,24,2024-03-31,16:14:59,07:42:45,25,168
534,1,13,2023-10-28,01:21:21,17:01:12,62,156
535,13,2,2023-10-05,03:06:55,04:28:43,133,119
536,1,28,2022-03-23,19:35:07,09:47:40,72,107
537,16,6,2024-06-12,19:35:28,03:56:26,178,188
538,19,5,2022-12-31,04:59:08,17:46:38,119,105
539,11,15,2022-09-10,21:18:49,23:49:00,90,83
540,6,19,2023-05-16,01:45:46,05:28:44,98,80
541,5,17,2024-09-29,01:21:32,15:36:15,110,158
542,6,28,2022-06-27,04:15:12,11:57:41,91,75
543,8,21,2024-05-05,11:34:54,09:37:37,148,18
544,6,6,2023-07-08,20:11:30,13:17:45,191,131
545,17,17,2023-08-09,23:01:42,07:30:36,65,94
546,9,25,2024-09-04,19:06:55,04:05:00,169,69
547,7,15,2023-12-25,11:42:03,18:20:36,89,160
548,18,10,2024-06-28,08:56:59,22:51:38,47,26
549,9,8,2024-03-28,18:31:10,19:09:13,57,139
550,18,19,2024-03-09,15:59:59,16:30:23,89,187
551,7,5,2024-08-16,13:46:02,06:26:53,183,102
552,11,2,2024-05-20,10:00:27,07:35:43,21,176
553,8,16,2022-01-02,13:03:14,17:04:57,161,172
554,9,13,2023-02-15,01:04:05,11:26:15,2,25
555,1,13,2021-12-27,06:11:09,21:11:30,90,96
556,1,22,2023-05-08,06:50:36,18:16:46,53,152
557,15,13,2022-03-27,12:05:33,04:08:17,125,41
558,11,15,2023-11-16,22:14:03,18:30:40,140,136
559,13,17,2024-01-14,21:30:10,19:23:07,56,94
560,2,8,2022-02-27,21:51:01,19:16:14,2,170
561,5,5,2022-02-10,16:58:16,22:45:32,8,183
562,7,4,2024-06-27,11:45:06,02:25:45,133,104
563,15,20,2024-05-24,15:04:22,03:34:28,46,67
564,2,14,2024-06-09,03:20:42,15:02:39,41,127
565,7,11,2024-06-27,21:12:31,09:13:56,138,33
566,16,2,2022-07-16,02:32:26,16:43:14,50,176
567,12,30,2022-02-17,10:42:34,09:36:02,152,194
568,6,20,2024-08-12,01:17:46,23:11:11,173,37
569,14,1,2022-10-04,16:11:27,14:16:00,33,117
570,19,29,2023-05-19,00:18:57,16:35:22,70,6
571,9,16,2024-06-27,00:12:24,17:58:09,45,200
572,18,9,2023-06-22,05:40:29,15:15:02,74,165
573,1,11,2023-01-29,22:37:03,03:06:18,100,147
574,15,4,2024-12-11,15:55:19,08:27:43,97,67
575,7,11,2022-06-05,08:02:43,15:30:57,80,194
576,5,27,2023-01-31,09:41:05,21:43:51,10,15
577,7,2,2023-11-28,07:20:40,21:31:52,64,33
578,17,18,2023-08-16,14:01:19,10:54:12,31,114
579,14,22,2022-09-11,23:45:15,21:03:25,52,36
580,17,28,2022-08-23,22:29:47,17:51:55,51,11
581,20,15,2024-01-13,04:44:49,23:27:55,32,184
582,7,12,2023-03-28,13:30:01,17:29:59,176,77
583,12,16,2024-02-15,00:27:44,11:58:18,153,43
584,14,6,2022-01-29,16:00:31,07:32:33,92,20
585,6,20,2024-09-02,11:29:50,12:54:50,104,67
586,5,18,2024-01-04,10:30:38,14:14:35,137,162
587,13,11,2023-06-17,15:37:29,13:44:09,47,60
588,17,6,2022-11-28,11:55:52,11:56:04,173,181
589,16,18,2023-05-10,19:55:58,13:55:12,185,81
590,9,15,2023-05-04,05:07:34,03:17:37,178,156
591,15,7,2024-04-28,18:46:40,08:12:10,160,175
592,16,24,2023-12-04,09:00:13,18:33:25,59,88
593,11,30,2024-01-21,16:21:43,00:52:05,58,91
594,18,10,2024-02-03,02:20:36,18:57:32,46,163
595,15,18,2024-02-22,18:21:20,19:53:22,106,123
596,16,22,2024-01-22,10:14:40,00:09:56,168,111
597,12,9,2023-10-19,06:02:48,18:16:44,3,60
598,17,3,2022-06-16,09:36:43,00:10:22,151,125
599,15,2,2023-03-16,15:42:54,11:28:56,154,171
600,14,24,2022-10-23,06:25:13,09:31:36,76,95
601,6,11,2022-02-15,07:11:10,02:32:32,117,133
602,8,6,2024-06-12,08:12:05,13:20:39,24,198
603,20,29,2022-10-29,19:08:34,20:57:17,38,132
604,3,6,2022-07-09,12:06:31,21:44:05,14,116
605,8,24,2022-01-25,18:01:05,15:40:18,166,54
606,18,28,2024-09-17,01:47:58,19:20:02,83,54
607,17,9,2022-09-02,23:58:48,17:29:56,156,128
608,7,27,2022-02-11,20:06:01,12:18:30,86,48
609,4,23,2022-08-04,04:37:56,09:00:21,199,51
610,6,8,2024-03-06,02:55:13,03:07:14,115,134
611,6,8,2022-12-07,22:02:09,21:27:49,24,39
612,12,25,2023-10-29,09:57:55,16:57:13,113,182
613,7,30,2022-08-02,01:44:35,06:52:06,83,182
614,19,14,2024-04-25,05:52:34,07:41:10,144,139
615,3,18,2022-08-17,20:44:14,23:19:30,76,77
616,6,18,2023-09-30,11:20:19,03:39:58,9,4
617,9,4,2022-04-14,03:17:10,08:09:03,74,96
618,8,22,2024-07-27,04:54:00,08:10:00,127,98
619,10,9,2023-10-18,15:23:33,22:23:26,113,150
620,16,14,2024-03-11,22:32:49,01:12:27,99,159
621,16,26,2023-12-24,02:44:40,03:41:47,71,122
622,3,2,2024-09-12,04:04:39,01:05:36,58,25
623,17,5,2022-12-29,16:31:10,07:06:08,109,166
624,20,16,2022-08-04,02:39:14,10:23:37,144,191
625,11,13,2024-03-11,19:51:24,12:55:01,112,70
626,5,6,2022-06-21,19:48:10,14:26:57,193,29
627,12,21,2022-09-21,12:39:17,04:28:34,108,89
628,14,13,2024-07-16,14:35:35,00:25:41,114,42
629,9,25,2024-03-11,23:32:42,15:23:23,193,158
630,3,4,2022-06-25,20:15:55,04:51:05,75,64
631,9,21,2022-08-10,00:50:05,07:11:32,189,175
632,12,8,2022-10-06,23:42:12,11:18:36,193,189
633,12,3,2024-06-18,16:29:12,06:23:22,54,159
634,15,2,2023-02-25,06:45:30,08:46:12,180,68
635,2,8,2024-08-31,03:44:37,16:12:40,151,200
636,18,14,2024-11-04,14:57:18,08:54:49,110,71
637,5,16,2024-12-10,00:49:23,23:18:59,62,146
638,3,1,2024-05-01,15:21:55,08:01:13,35,109
639,18,22,2024-11-17,00:29:04,07:00:38,184,115
640,15,8,2023-05-12,13:00:39,03:50:03,69,104
641,20,2,2023-02-20,19:01:54,05:34:59,60,22
642,11,8,2023-09-27,20:52:46,12:50:32,198,148
643,10,3,2024-09-05,21:54:39,21:56:57,75,99
644,16,16,2022-05-15,07:02:13,08:49:29,94,144
645,14,4,2024-01-14,08:49:17,18:35:39,40,118
646,20,4,2023-01-11,13:33:12,17:25:00,39,80
647,6,2,2024-12-16,17:59:22,09:56:42,64,52
648,7,17,2022-06-23,15:27:36,20:07:49,72,19
649,4,24,2023-01-22,14:51:58,09:52:41,182,110
650,7,4,2023-05-23,14:24:04,08:37:21,191,183
651,5,8,2022-07-12,05:47:43,17:30:35,90,25
652,12,1,2022-02-27,14:32:37,20:08:04,39,161
653,19,13,2021-12-28,05:38:21,06:50:55,87,102
654,20,16,2021-12-23,09:09:33,18:02:02,51,47
655,14,3,2022-05-05,04:22:37,11:12:49,59,51
656,20,21,2023-04-01,18:19:23,16:21:57,46,33
657,4,30,2023-10-18,19:19:36,18:22:18,21,56
658,16,26,2023-11-25,21:33:47,09:15:29,120,47
659,6,27,2023-07-20,09:43:20,16:44:22,61,158
660,5,19,2024-04-07,18:31:46,08:12:19,87,136
661,3,28,2024-08-21,10:46:37,05:23:47,150,159
662,19,14,2023-12-11,17:16:13,05:29:37,77,192
663,1,7,2023-10-03,01:19:42,12:52:51,141,157
664,14,15,2024-12-02,16:36:19,12:46:34,166,36
665,3,26,2022-06-04,21:56:32,00:54:50,1,130
666,17,2,2023-03-06,01:15:56,05:53:40,129,78
667,3,4,2023-10-08,00:43:13,22:53:45,141,188
668,13,6,2023-11-14,01:14:22,10:45:28,74,1
669,16,7,2024-08-15,09:57:34,08:49:21,87,49
670,17,3,2024-08-26,00:11:49,07:51:00,90,183
671,6,6,2024-06-27,23:41:17,12:48:27,166,9
672,11,22,2022-07-08,16:10:48,04:33:51,72,154
673,4,2,2022-12-23,13:44:45,02:19:21,52,138
674,5,8,2023-03-20,10:30:49,20:49:29,97,146
675,13,23,2023-01-08,19:10:07,21:35:13,132,142
676,1,8,2023-10-09,17:45:52,11:49:27,182,31
677,5,27,2022-11-19,21:40:53,23:08:48,69,33
678,2,24,2022-06-07,13:13:45,05:49:18,156,78
679,13,20,2024-08-01,15:41:07,06:16:14,48,181
680,4,30,2022-09-09,03:44:49,17:14:57,152,96
681,16,16,2024-05-10,02:27:14,01:27:07,42,178
682,4,11,2023-05-14,05:28:05,09:02:43,182,14
683,13,26,2023-08-29,02:42:16,14:27:46,149,77
684,7,25,2022-04-24,10:37:06,06:21:30,72,143
685,8,22,2024-09-10,02:40:09,08:31:30,9,26
686,4,18,2024-03-30,04:54:16,08:07:10,123,21
687,2,23,2022-07-03,11:05:24,16:58:10,50,91
688,14,29,2024-04-23,04:18:32,20:07:49,67,190
689,2,17,2022-10-03,20:02:55,01:14:58,8,162
690,13,27,2022-05-03,16:19:32,18:13:26,110,198
691,19,2,2024-10-29,05:29:25,11:05:02,159,105
692,6,19,2022-02-15,08:05:57,06:54:00,55,89
693,1,17,2022-03-18,09:30:20,16:07:27,98,93
694,11,14,2022-04-26,20:21:21,22:01:41,126,173
695,8,7,2023-04-13,17:06:39,11:13:36,137,26
696,6,2,2022-09-04,05:20:25,18:50:19,111,97
697,7,18,2022-12-20,08:25:18,09:12:24,158,51
698,12,5,2022-04-06,05:51:07,03:57:38,47,52
699,13,19,2024-08-01,18:45:10,15:02:01,11,136
700,10,13,2024-06-25,15:21:15,16:37:35,109,137
701,20,1,2024-12-08,22:08:02,21:38:39,64,29
702,17,1,2024-07-28,10:54:10,06:43:26,194,178
703,13,2,2022-08-25,20:11:07,13:45:34,95,111
704,1,27,2023-04-11,03:50:39,12:48:29,15,93
705,13,18,2022-03-08,11:07:16,09:13:32,50,182
706,17,11,2022-07-16,02:11:56,05:55:44,8,186
707,12,15,2022-07-16,21:03:57,04:16:27,81,178
708,16,25,2024-07-24,21:45:19,10:29:24,142,165
709,8,28,2023-08-29,03:02:19,06:57:19,62,45
710,8,6,2022-06-29,14:33:57,13:55:13,171,195
711,2,5,2024-01-29,23:37:44,13:01:57,164,158
712,6,17,2022-04-06,14:29:40,02:47:29,60,61
713,11,23,2023-05-08,13:44:38,20:53:37,149,75
714,13,27,2022-04-15,16:17:02,08:24:50,63,100
715,6,20,2023-12-02,00:47:39,06:56:13,82,173
716,11,24,2022-04-09,08:35:27,03:18:19,92,76
717,11,14,2023-04-03,12:37:22,01:53:59,87,173
718,20,26,2023-06-27,08:33:13,01:44:10,9,15
719,13,29,2024-06-03,01:30:43,10:25:27,133,120
720,6,7,2022-10-23,04:20:06,22:54:52,94,179
721,10,7,2022-10-17,02:23:41,19:39:06,94,66
722,1,26,2024-10-25,20:17:10,09:45:56,183,112
723,12,5,2024-02-15,05:56:13,21:01:03,100,62
724,10,29,2024-07-22,13:33:19,19:01:34,145,132
725,11,11,2023-03-08,21:26:47,18:06:47,169,143
726,19,7,2024-08-26,01:37:20,03:32:08,26,153
727,14,17,2024-07-22,01:54:14,22:33:44,181,165
728,8,5,2022-04-16,08:18:53,05:24:23,75,165
729,5,18,2023-06-11,12:59:24,14:30:05,86,189
730,10,18,2022-05-10,09:22:56,19:09:52,168,31
731,15,27,2022-12-16,09:17:25,06:09:07,20,95
732,14,25,2022-05-31,13:17:04,05:30:17,104,97
733,11,11,2023-07-30,23:27:17,03:31:44,71,58
734,3,24,2023-08-29,07:05:14,03:36:16,159,4
735,3,21,2023-06-09,08:15:30,14:44:54,69,200
736,18,10,2022-11-10,08:50:29,05:56:52,5,151
737,6,30,2024-06-30,04:34:28,08:25:58,96,108
738,2,5,2024-12-11,13:04:32,03:43:22,85,65
739,5,26,2023-11-11,19:40:30,16:17:39,114,74
740,17,14,2024-08-13,14:25:51,15:11:35,113,101
741,7,10,2023-04-30,16:16:28,04:40:24,140,186
742,6,15,2023-07-22,14:05:59,11:13:18,170,50
743,8,24,2023-10-11,16:28:53,13:33:37,76,71
744,15,11,2024-09-16,12:37:31,15:38:54,64,187
745,1,11,2023-04-17,14:21:15,05:00:22,119,133
746,19,19,2023-06-07,11:25:11,01:26:06,154,69
747,12,9,2023-12-09,10:31:36,19:12:51,200,99
748,13,25,2022-10-13,02:26:06,09:42:18,193,174
749,4,16,2024-03-08,12:37:06,04:49:45,56,32
750,7,18,2023-02-12,00:54:24,09:39:28,169,46
751,16,5,2024-06-01,12:18:14,04:48:14,90,186
752,3,22,2022-08-18,03:55:56,04:47:27,113,106
753,12,3,2023-12-16,04:54:09,19:39:28,134,88
754,10,5,2023-12-24,06:35:53,11:32:03,119,180
755,1,15,2023-05-16,16:41:09,04:34:48,40,139
756,11,18,2024-04-23,10:40:45,07:18:12,185,27
757,19,24,2022-08-17,17:23:47,22:13:21,54,62
758,6,8,2022-04-29,18:04:09,18:36:43,14,197
759,14,26,2022-11-24,10:23:33,22:28:25,84,160
760,17,9,2024-06-11,02:55:07,07:01:02,84,135
761,1,6,2023-09-01,16:58:47,10:09:36,22,78
762,12,8,2023-06-01,17:27:39,07:45:21,108,89
763,14,26,2024-07-29,07:24:33,23:03:44,22,124
764,11,30,2024-11-21,01:38:36,13:54:35,179,111
765,5,10,2021-12-17,13:50:59,20:59:14,168,95
766,8,22,2022-06-30,17:17:35,22:31:53,135,93
767,16,21,2022-06-28,01:53:33,10:35:22,125,126
768,20,25,2022-05-13,01:47:24,06:03:24,127,108
769,20,14,2023-11-09,10:07:09,14:38:53,136,141
770,7,5,2024-12-05,15:54:58,06:40:07,121,113
771,19,9,2024-10-04,13:50:31,13:48:11,115,187
772,17,2,2022-03-29,06:54:37,14:29:24,178,90
773,13,4,2022-07-20,15:14:46,20:28:16,82,192
774,2,12,2022-09-13,15:17:09,08:08:26,73,133
775,20,14,2024-02-28,16:30:31,09:17:30,185,49
776,19,30,2022-05-28,03:28:21,05:57:19,102,168
777,9,21,2023-05-09,15:23:58,11:50:42,56,173
778,19,24,2024-03-11,02:25:00,18:01:46,109,35
779,5,19,2021-12-17,06:56:03,01:39:37,199,141
780,2,26,2023-04-15,22:15:59,20:25:19,52,156
781,10,3,2023-10-21,12:32:03,14:29:59,91,124
782,13,9,2022-12-20,21:05:52,21:40:15,10,8
783,1,2,2024-10-17,21:13:56,00:39:26,20,179
784,20,8,2022-06-14,23:25:07,21:27:53,157,20
785,3,24,2023-09-10,21:04:56,04:09:48,182,85
786,11,13,2023-07-13,02:47:23,21:56:39,60,138
787,13,1,2022-07-14,06:52:19,18:10:27,122,82
788,3,6,2023-11-06,02:55:27,00:56:51,182,115
789,7,3,2024-03-26,15:05:51,09:10:23,44,20
790,17,28,2023-11-03,06:06:38,20:57:53,93,56
791,15,24,2022-04-03,01:35:26,05:44:39,101,166
792,8,14,2023-12-17,06:39:05,06:56:09,130,16
793,19,18,2024-09-24,19:39:32,01:32:09,8,86
794,9,22,2024-08-13,23:56:27,19:03:02,98,99
795,5,6,2022-02-04,17:19:25,13:06:41,73,35
796,18,12,2023-08-02,09:04:22,20:56:41,180,8
797,11,24,2023-06-04,05:21:15,17:59:25,113,187
798,9,7,2022-03-22,13:33:09,10:15:48,195,81
799,2,24,2023-08-27,21:02:01,19:47:01,105,61
800,13,5,2024-04-18,23:05:38,12:56:05,108,104
801,9,17,2022-09-10,03:03:15,18:21:53,27,163
802,16,15,2022-06-21,19:49:21,08:22:10,164,102
803,8,28,2022-01-04,12:08:22,05:16:28,89,116
804,2,15,2024-09-14,10:14:30,10:10:25,39,17
805,13,21,2023-03-08,10:18:01,09:11:36,79,33
806,19,25,2023-11-17,03:06:15,12:25:56,127,184
807,15,16,2022-07-17,16:05:45,07:10:01,127,66
808,17,2,2022-03-19,08:24:19,12:07:24,160,79
809,16,17,2024-07-22,14:22:39,18:17:30,42,196
810,1,24,2022-02-13,02:15:43,06:17:24,60,136
811,14,16,2024-11-03,08:34:04,14:09:28,133,184
812,2,9,2022-09-12,01:32:16,01:38:57,96,176
813,13,3,2024-05-08,13:23:45,12:03:08,120,86
814,1,5,2024-06-13,02:34:23,03:03:27,33,14
815,19,8,2022-09-20,05:46:46,22:27:02,155,90
816,12,21,2022-06-18,09:48:09,04:13:51,32,184
817,1,29,2023-04-14,18:06:17,18:56:58,36,76
818,18,17,2022-07-15,01:19:34,06:07:09,37,106
819,5,7,2023-07-10,03:46:34,17:50:22,15,6
820,19,26,2024-12-01,23:28:15,19:13:58,59,95
821,7,10,2023-06-25,08:44:42,23:50:26,157,57
822,6,15,2023-01-14,17:22:59,08:43:32,117,52
823,16,29,2023-06-03,05:41:48,01:45:50,98,145
824,1,11,2024-02-24,16:50:08,02:03:45,60,128
825,9,6,2023-05-17,20:57:01,11:39:28,6,154
826,4,12,2022-06-15,13:17:54,23:08:16,42,6
827,20,11,2023-08-22,05:21:13,08:56:00,55,156
828,12,3,2024-09-24,12:22:30,04:03:58,182,124
829,10,26,2022-03-23,21:17:28,19:30:14,27,141
830,2,15,2024-09-07,20:11:53,17:08:44,69,6
831,18,27,2024-08-06,18:34:37,21:55:24,99,4
832,5,27,2022-12-13,12:32:49,09:51:00,141,117
833,1,20,2022-07-15,17:25:19,01:42:53,141,53
834,19,11,2022-09-29,12:13:32,06:31:35,32,80
835,18,4,2022-10-25,01:28:15,11:01:21,48,74
836,5,5,2024-12-15,09:48:56,11:59:04,121,52
837,5,7,2022-07-07,21:06:54,20:51:54,108,82
838,5,15,2023-06-09,08:44:44,14:58:12,160,196
839,10,28,2024-09-19,15:30:41,00:49:16,183,178
840,2,10,2023-09-09,14:18:48,22:10:31,181,61
841,3,20,2024-02-22,22:54:39,09:38:37,198,183
842,9,26,2024-10-31,19:55:18,10:43:23,66,39
843,11,30,2024-06-27,15:22:41,04:51:25,131,126
844,6,7,2024-07-04,09:17:13,00:51:18,64,110
845,12,15,2023-03-06,13:17:37,23:03:57,190,129
846,3,14,2023-05-15,05:08:44,16:19:45,170,191
847,17,6,2022-12-30,11:07:57,08:53:41,63,86
848,1,2,2023-09-11,15:25:15,04:33:04,76,140
849,14,15,2023-08-06,11:37:01,14:19:28,52,76
850,14,19,2023-12-17,09:58:01,19:19:51,164,51
851,20,21,2024-07-14,20:00:51,22:18:06,94,12
852,3,3,2022-03-12,12:41:03,03:58:29,198,170
853,3,20,2024-12-05,05:53:45,04:07:28,146,182
854,12,23,2022-09-07,11:59:36,18:35:21,167,166
855,10,16,2022-11-22,18:28:34,00:18:26,12,140
856,10,28,2024-02-04,22:30:18,13:45:29,57,155
857,3,13,2022-04-29,13:34:16,09:20:52,170,73
858,17,30,2024-04-06,00:58:19,03:40:00,110,147
859,7,13,2022-08-12,08:31:14,13:25:01,78,22
860,14,10,2022-10-15,04:52:32,00:42:58,96,145
861,10,25,2023-11-17,05:51:39,03:40:07,197,119
862,11,28,2022-06-04,14:16:32,14:37:32,112,161
863,20,10,2024-01-13,20:34:03,15:27:21,183,194
864,2,18,2022-08-02,20:42:18,16:09:24,61,29
865,20,24,2024-06-05,16:13:28,05:23:25,200,169
866,7,18,2022-12-18,13:43:34,11:22:51,37,7
867,14,8,2023-08-01,13:10:45,18:59:10,31,41
868,9,4,2023-07-20,11:14:16,19:43:09,47,128
869,17,3,2024-06-04,09:23:23,21:55:20,177,165
870,15,9,2024-10-31,22:18:04,23:36:00,26,37
871,9,21,2022-07-25,10:23:14,15:50:24,136,157
872,20,1,2022-03-20,05:48:54,01:13:34,13,97
873,10,24,2021-12-22,04:46:02,02:24:07,147,26
874,11,7,2024-09-28,09:48:33,19:49:47,140,182
875,1,14,2023-11-22,00:26:30,05:17:38,44,192
876,1,16,2022-10-08,14:35:46,10:26:41,33,5
877,20,8,2022-12-06,09:49:57,04:19:11,179,34
878,16,25,2023-07-17,11:48:46,20:56:14,135,126
879,13,19,2023-02-21,23:13:31,13:16:17,118,77
880,3,18,2023-09-29,13:50:04,18:13:50,165,63
881,18,13,2024-05-27,18:29:00,11:27:53,153,155
882,11,7,2023-10-20,12:17:41,04:03:37,187,1
883,15,3,2024-10-19,23:49:11,11:27:32,37,182
884,12,19,2022-09-15,05:03:03,04:22:28,18,168
885,2,24,2022-04-11,00:23:10,05:55:46,115,134
886,5,27,2024-03-29,23:40:23,08:14:13,112,115
887,14,29,2024-01-09,01:26:18,22:13:20,120,44
888,18,15,2024-01-13,09:46:31,14:18:45,198,64
889,20,2,2022-05-08,16:08:44,17:33:49,194,147
890,5,28,2024-04-11,17:22:49,20:56:00,107,2
891,8,12,2023-05-10,18:42:05,08:10:36,170,145
892,1,28,2022-01-01,23:40:08,02:55:26,14,176
893,4,28,2023-05-06,23:30:21,10:11:23,70,53
894,16,23,2023-12-10,11:44:06,17:03:17,94,159
895,10,8,2023-08-16,17:18:54,17:48:13,116,169
896,10,1,2024-08-07,14:22:08,16:29:37,134,45
897,18,19,2023-12-16,11:27:30,16:24:27,188,101
898,5,12,2024-08-26,13:57:46,21:48:14,71,28
899,13,15,2022-11-21,16:45:30,05:33:24,184,92
900,10,16,2024-01-31,05:44:38,06:16:29,116,188
901,14,22,2022-06-09,17:21:39,21:56:33,5,169
902,13,15,2023-04-13,22:16:04,01:56:24,166,43
903,5,27,2024-11-29,11:46:42,11:25:14,155,31
904,5,22,2022-05-29,02:09:11,21:13:06,81,16
905,15,30,2022-06-14,08:57:31,22:48:34,169,106
906,11,9,2023-07-14,13:40:00,14:45:55,70,14
907,8,4,2023-08-07,09:59:01,00:10:33,71,58
908,18,11,2023-06-04,09:02:05,14:00:14,86,108
909,18,20,2024-05-08,21:30:24,22:52:13,22,172
910,2,10,2022-05-29,17:03:08,21:44:49,86,20
911,2,23,2022-09-18,05:09:20,18:32:25,20,186
912,2,29,2022-07-13,18:22:41,11:53:10,97,43
913,8,1,2023-02-22,06:04:20,01:17:10,183,147
914,14,1,2024-04-22,16:33:49,22:56:33,107,165
915,17,30,2022-02-25,06:43:16,17:57:05,114,200
916,15,18,2022-08-25,02:11:02,09:34:36,187,44
917,10,18,2023-11-03,04:02:42,07:18:33,113,31
918,15,21,2023-12-20,05:10:39,08:07:56,121,12
919,16,2,2024-09-05,23:12:03,02:07:54,146,123
920,3,18,2023-07-19,12:51:48,22:01:14,180,19
921,5,2,2023-01-03,13:12:42,13:21:11,136,54
922,1,8,2024-10-08,20:59:46,00:41:49,134,27
923,8,20,2023-07-06,04:02:39,17:07:16,52,17
924,16,1,2022-03-28,08:11:17,10:41:51,176,139
925,17,25,2022-01-06,06:13:38,09:50:57,109,129
926,1,4,2023-12-03,09:36:00,05:59:14,40,43
927,6,20,2023-01-26,22:51:19,06:41:38,43,145
928,13,16,2022-12-07,07:41:27,01:27:31,95,90
929,12,10,2024-04-10,15:48:12,10:29:01,4,121
930,18,18,2024-09-28,12:53:48,01:14:19,21,14
931,1,6,2022-05-29,23:08:42,04:06:15,38,51
932,10,17,2022-06-19,13:46:51,18:37:50,106,101
933,13,8,2022-11-05,09:04:58,22:42:47,8,156
934,3,1,2024-07-25,08:37:03,12:10:51,144,107
935,15,22,2022-02-12,17:19:32,10:47:24,39,45
936,14,18,2022-11-21,10:41:20,02:32:28,20,147
937,16,20,2022-09-21,16:07:19,03:47:10,93,138
938,11,13,2024-02-11,23:33:29,10:06:27,185,194
939,1,14,2023-12-07,03:21:19,16:38:31,197,3
940,3,28,2024-06-06,00:47:24,09:05:16,45,42
941,18,26,2022-05-21,14:02:59,14:59:38,89,120
942,12,20,2022-09-10,17:01:30,20:42:25,82,67
943,5,10,2022-06-08,09:45:33,04:33:45,146,193
944,19,16,2024-11-27,01:07:40,11:32:56,169,69
945,20,9,2022-08-17,21:26:42,23:03:51,65,134
946,5,3,2024-04-15,09:03:40,10:11:17,5,42
947,1,8,2022-09-09,05:38:35,17:56:35,171,175
948,4,15,2024-02-19,21:12:41,23:30:07,66,150
949,7,1,2024-12-15,05:58:01,05:20:24,51,71
950,3,11,2024-12-09,12:51:55,02:14:27,176,85
951,14,28,2024-10-19,12:56:57,20:24:06,2,109
952,20,30,2023-04-18,13:31:13,00:35:43,191,98
953,3,12,2022-07-21,02:41:22,18:59:25,109,151
954,20,28,2022-06-12,04:37:36,12:01:59,168,164
955,6,29,2022-10-17,02:42:37,17:12:34,99,32
956,14,10,2022-03-22,11:37:53,06:51:31,150,121
957,20,2,2023-06-03,02:21:06,23:36:07,140,61
958,12,15,2022-08-08,12:41:44,02:06:27,193,158
959,10,12,2023-09-17,10:09:03,09:12:52,115,2
960,3,13,2022-10-06,22:22:22,05:18:14,71,94
961,11,25,2022-03-26,05:03:30,15:05:56,130,126
962,16,16,2023-10-31,02:50:54,14:06:21,129,52
963,11,7,2024-08-25,09:11:14,18:29:54,134,182
964,3,29,2023-01-10,09:35:36,08:54:10,73,183
